ID Producto,ID Tienda,Fecha de Venta,Cantidad Vendida,Precio Unitario,Categoría de Producto,Ubicación de Tienda,Promoción o Descuento,Estacionalidad,Método de Pago,Nivel de Inventario
Producto_18,Tienda_2,2023-09-02,86,411.26,Electrónica,Zona Sur,1,0,Tarjeta,200
Producto_35,Tienda_10,2023-07-16,97,304.4,Alimentos,Zona Este,1,1,Crédito,50
Producto_10,Tienda_9,2023-12-21,7,396.03,Alimentos,Zona Sur,0,1,Efectivo,50
Producto_19,Tienda_6,2023-10-28,71,109.1,Juguetes,Zona Sur,1,1,Crédito,300
Producto_28,Tienda_3,2022-05-13,40,462.61,Electrónica,Zona Este,1,0,Crédito,300
Producto_23,Tienda_10,2023-05-23,44,483.44,Ropa,Zona Sur,0,0,Efectivo,500
Producto_2,Tienda_4,2023-05-01,48,6.02,Alimentos,Zona Sur,0,0,Crédito,100
Producto_21,Tienda_5,2023-04-26,15,79.61,Hogar,Zona Este,1,1,Tarjeta,20
Producto_33,Tienda_1,2022-03-30,63,381.38,Hogar,Zona Oeste,0,1,Efectivo,5
Producto_12,Tienda_2,2023-02-28,95,249.25,Electrónica,Zona Sur,0,1,Efectivo,50
Producto_50,Tienda_7,2022-02-03,65,264.4,Deportes,Zona Norte,0,1,Crédito,500
Producto_18,Tienda_4,2022-09-22,97,173.02,Deportes,Zona Norte,0,0,Crédito,20
Producto_22,Tienda_2,2023-09-05,8,406.26,Alimentos,Zona Sur,0,0,Tarjeta,300
Producto_26,Tienda_9,2022-03-22,34,373.07,Juguetes,Zona Norte,0,0,Tarjeta,10
Producto_6,Tienda_3,2022-12-05,96,388.0,Deportes,Zona Sur,1,0,Tarjeta,10
Producto_29,Tienda_2,2022-07-31,47,443.73,Electrónica,Zona Oeste,1,0,Crédito,300
Producto_44,Tienda_10,2022-10-24,5,429.11,Electrónica,Zona Este,0,0,Crédito,5
Producto_37,Tienda_3,2023-10-15,74,437.92,Juguetes,Zona Norte,0,1,Tarjeta,20
Producto_39,Tienda_1,2023-06-14,52,216.4,Alimentos,Zona Norte,1,0,Tarjeta,30
Producto_40,Tienda_1,2023-07-24,93,428.58,Alimentos,Zona Oeste,0,1,Efectivo,30
Producto_20,Tienda_6,2022-11-21,75,364.36,Ropa,Zona Este,1,1,Efectivo,500
Producto_1,Tienda_1,2022-07-29,19,212.41,Ropa,Zona Oeste,1,0,Crédito,20
Producto_6,Tienda_6,2023-10-02,93,286.61,Juguetes,Zona Sur,0,1,Crédito,500
Producto_13,Tienda_3,2022-03-24,13,49.22,Deportes,Zona Oeste,1,0,Efectivo,20
Producto_41,Tienda_5,2023-12-12,19,36.29,Juguetes,Zona Este,0,1,Efectivo,20
Producto_44,Tienda_2,2023-02-15,73,449.15,Juguetes,Zona Este,1,0,Efectivo,10
Producto_50,Tienda_7,2023-03-11,99,41.31,Alimentos,Zona Este,1,1,Tarjeta,300
Producto_27,Tienda_5,2023-07-16,9,289.24,Deportes,Zona Oeste,0,0,Crédito,30
Producto_5,Tienda_7,2023-10-17,97,171.98,Ropa,Zona Sur,1,1,Tarjeta,30
Producto_6,Tienda_2,2023-03-26,28,269.16,Electrónica,Zona Este,1,0,Tarjeta,10
Producto_8,Tienda_2,2023-05-13,35,426.62,Electrónica,Zona Oeste,1,0,Crédito,300
Producto_43,Tienda_3,2022-11-10,43,338.36,Hogar,Zona Sur,1,1,Crédito,500
Producto_46,Tienda_6,2023-08-23,12,459.81,Alimentos,Zona Oeste,0,1,Tarjeta,5
Producto_18,Tienda_8,2022-09-19,85,487.3,Ropa,Zona Este,1,1,Crédito,5
Producto_29,Tienda_8,2022-12-12,67,438.62,Ropa,Zona Este,0,0,Crédito,5
Producto_3,Tienda_1,2022-11-13,37,265.85,Ropa,Zona Oeste,0,1,Efectivo,200
Producto_8,Tienda_5,2022-01-20,81,214.9,Juguetes,Zona Sur,0,1,Tarjeta,200
Producto_44,Tienda_7,2022-01-17,74,17.69,Alimentos,Zona Este,1,1,Efectivo,300
Producto_38,Tienda_9,2023-10-30,9,372.86,Hogar,Zona Este,1,0,Tarjeta,5
Producto_24,Tienda_9,2022-07-09,94,181.24,Juguetes,Zona Sur,0,1,Crédito,500
Producto_31,Tienda_4,2023-02-19,17,145.27,Electrónica,Zona Sur,1,0,Tarjeta,10
Producto_22,Tienda_10,2023-06-26,7,335.9,Electrónica,Zona Este,0,1,Crédito,20
Producto_18,Tienda_8,2023-11-02,46,336.62,Electrónica,Zona Este,1,0,Tarjeta,500
Producto_33,Tienda_10,2022-04-14,16,452.89,Hogar,Zona Norte,1,0,Efectivo,10
Producto_2,Tienda_4,2023-10-26,60,265.58,Alimentos,Zona Norte,1,1,Efectivo,300
Producto_49,Tienda_6,2023-09-11,54,22.46,Hogar,Zona Oeste,1,1,Crédito,100
Producto_7,Tienda_4,2022-11-15,54,87.94,Alimentos,Zona Sur,0,1,Efectivo,20
Producto_46,Tienda_4,2023-10-11,19,188.3,Electrónica,Zona Norte,0,0,Crédito,100
Producto_32,Tienda_4,2022-03-22,76,386.75,Hogar,Zona Este,1,0,Tarjeta,5
Producto_26,Tienda_1,2023-10-05,18,83.71,Ropa,Zona Este,0,1,Efectivo,30
Producto_33,Tienda_2,2022-08-06,65,60.8,Deportes,Zona Norte,1,0,Crédito,200
Producto_13,Tienda_6,2022-01-15,17,193.87,Deportes,Zona Norte,0,0,Crédito,200
Producto_25,Tienda_7,2023-09-25,9,273.95,Ropa,Zona Oeste,1,0,Efectivo,100
Producto_16,Tienda_5,2023-11-29,82,196.73,Juguetes,Zona Este,1,1,Tarjeta,30
Producto_48,Tienda_2,2022-07-31,18,248.33,Ropa,Zona Este,0,1,Tarjeta,20
Producto_37,Tienda_6,2022-04-23,96,455.17,Juguetes,Zona Oeste,0,1,Crédito,100
Producto_10,Tienda_2,2023-06-21,36,210.82,Juguetes,Zona Norte,0,0,Efectivo,30
Producto_44,Tienda_3,2022-01-08,84,151.44,Juguetes,Zona Este,1,1,Crédito,10
Producto_3,Tienda_5,2023-11-06,11,46.22,Electrónica,Zona Este,0,1,Efectivo,100
Producto_42,Tienda_8,2022-04-05,81,416.1,Deportes,Zona Norte,0,0,Crédito,20
Producto_27,Tienda_5,2022-06-25,12,297.16,Hogar,Zona Este,0,0,Tarjeta,5
Producto_25,Tienda_8,2022-01-10,61,243.31,Hogar,Zona Sur,0,1,Tarjeta,20
Producto_21,Tienda_3,2023-12-22,6,141.07,Ropa,Zona Oeste,1,1,Tarjeta,200
Producto_4,Tienda_9,2022-10-04,93,322.15,Deportes,Zona Sur,0,0,Efectivo,30
Producto_7,Tienda_8,2023-11-30,93,246.77,Hogar,Zona Oeste,0,1,Tarjeta,50
Producto_30,Tienda_10,2023-04-05,36,26.21,Ropa,Zona Norte,1,0,Efectivo,500
Producto_20,Tienda_2,2023-04-20,88,315.17,Alimentos,Zona Norte,1,0,Crédito,10
Producto_49,Tienda_10,2023-07-16,98,460.31,Alimentos,Zona Norte,0,1,Crédito,100
Producto_24,Tienda_4,2022-10-21,55,98.65,Ropa,Zona Este,0,0,Efectivo,200
Producto_2,Tienda_2,2023-11-29,67,91.28,Hogar,Zona Sur,1,0,Efectivo,20
Producto_1,Tienda_2,2023-10-06,13,439.72,Alimentos,Zona Norte,0,0,Tarjeta,5
Producto_3,Tienda_9,2022-03-25,2,409.61,Ropa,Zona Sur,1,1,Crédito,10
Producto_9,Tienda_10,2022-05-03,63,479.67,Alimentos,Zona Oeste,0,1,Efectivo,200
Producto_36,Tienda_4,2022-01-12,30,264.33,Deportes,Zona Oeste,0,1,Crédito,10
Producto_20,Tienda_7,2022-08-27,29,19.03,Hogar,Zona Norte,1,1,Efectivo,10
Producto_15,Tienda_5,2022-08-17,12,223.62,Deportes,Zona Norte,0,1,Tarjeta,5
Producto_29,Tienda_7,2023-06-08,63,349.18,Deportes,Zona Norte,1,0,Tarjeta,300
Producto_15,Tienda_4,2022-10-03,8,282.67,Deportes,Zona Este,0,0,Crédito,10
Producto_30,Tienda_1,2022-06-16,56,176.98,Deportes,Zona Norte,1,0,Crédito,200
Producto_46,Tienda_7,2022-10-22,59,80.59,Alimentos,Zona Oeste,1,0,Efectivo,500
Producto_1,Tienda_5,2023-10-12,64,437.66,Ropa,Zona Oeste,0,1,Tarjeta,500
Producto_16,Tienda_10,2023-10-12,88,155.11,Electrónica,Zona Este,1,0,Tarjeta,20
Producto_4,Tienda_2,2022-08-11,15,79.95,Alimentos,Zona Oeste,0,0,Crédito,50
Producto_16,Tienda_3,2023-08-07,91,278.85,Electrónica,Zona Sur,1,0,Crédito,300
Producto_45,Tienda_8,2023-04-29,28,46.14,Deportes,Zona Oeste,1,0,Tarjeta,10
Producto_34,Tienda_7,2023-08-08,74,237.27,Alimentos,Zona Sur,0,0,Tarjeta,200
Producto_41,Tienda_9,2022-08-16,29,187.85,Electrónica,Zona Sur,0,1,Tarjeta,20
Producto_50,Tienda_3,2023-10-23,84,242.15,Ropa,Zona Oeste,1,1,Tarjeta,300
Producto_50,Tienda_5,2022-11-10,56,361.52,Ropa,Zona Este,0,0,Crédito,20
Producto_18,Tienda_10,2023-01-25,15,402.34,Electrónica,Zona Oeste,1,1,Tarjeta,200
Producto_16,Tienda_7,2022-08-12,99,338.92,Juguetes,Zona Oeste,0,1,Tarjeta,5
Producto_16,Tienda_8,2023-06-25,33,483.41,Hogar,Zona Este,1,0,Crédito,20
Producto_38,Tienda_6,2023-10-01,67,400.09,Deportes,Zona Norte,1,0,Efectivo,100
Producto_8,Tienda_7,2022-12-02,64,271.0,Juguetes,Zona Oeste,1,1,Crédito,5
Producto_25,Tienda_4,2023-03-11,73,275.65,Juguetes,Zona Norte,0,1,Efectivo,5
Producto_31,Tienda_2,2023-07-11,96,125.23,Juguetes,Zona Sur,1,1,Tarjeta,10
Producto_20,Tienda_6,2023-09-03,12,438.98,Alimentos,Zona Este,1,1,Efectivo,5
Producto_32,Tienda_10,2023-04-11,77,435.06,Juguetes,Zona Oeste,1,1,Crédito,50
Producto_18,Tienda_6,2023-06-16,79,260.75,Ropa,Zona Este,1,0,Crédito,30
Producto_42,Tienda_6,2022-08-22,60,30.98,Hogar,Zona Oeste,1,1,Crédito,500
Producto_5,Tienda_10,2023-03-31,8,438.57,Juguetes,Zona Este,0,0,Tarjeta,500
Producto_36,Tienda_3,2022-11-23,19,233.87,Deportes,Zona Sur,1,0,Efectivo,500
Producto_36,Tienda_3,2023-01-27,54,497.85,Alimentos,Zona Sur,1,1,Efectivo,200
Producto_40,Tienda_9,2022-09-26,94,104.99,Hogar,Zona Oeste,0,1,Tarjeta,30
Producto_22,Tienda_5,2023-01-22,51,186.46,Hogar,Zona Sur,1,1,Tarjeta,200
Producto_20,Tienda_3,2023-12-15,46,324.1,Juguetes,Zona Norte,1,1,Efectivo,300
Producto_26,Tienda_1,2022-08-21,63,313.73,Electrónica,Zona Este,0,1,Tarjeta,10
Producto_4,Tienda_10,2023-09-28,26,153.96,Deportes,Zona Este,0,0,Tarjeta,50
Producto_29,Tienda_8,2023-07-05,82,355.57,Juguetes,Zona Oeste,1,1,Crédito,50
Producto_26,Tienda_2,2023-07-08,30,301.53,Deportes,Zona Este,0,1,Efectivo,20
Producto_20,Tienda_10,2023-06-02,55,340.64,Hogar,Zona Norte,0,1,Efectivo,5
Producto_13,Tienda_4,2023-07-02,30,395.03,Ropa,Zona Sur,1,0,Tarjeta,100
Producto_32,Tienda_10,2023-12-25,79,269.34,Alimentos,Zona Este,1,1,Efectivo,10
Producto_30,Tienda_3,2023-04-05,71,202.52,Hogar,Zona Norte,0,0,Tarjeta,100
Producto_15,Tienda_2,2022-04-02,61,41.39,Alimentos,Zona Oeste,1,0,Efectivo,5
Producto_2,Tienda_4,2023-05-15,4,17.56,Hogar,Zona Norte,1,1,Tarjeta,300
Producto_3,Tienda_9,2023-07-22,98,54.81,Hogar,Zona Oeste,0,1,Crédito,5
Producto_19,Tienda_3,2022-12-04,52,82.12,Deportes,Zona Norte,1,1,Efectivo,50
Producto_23,Tienda_1,2023-09-26,86,36.15,Juguetes,Zona Este,0,1,Tarjeta,100
Producto_20,Tienda_4,2022-10-18,68,230.22,Hogar,Zona Norte,0,1,Tarjeta,200
Producto_41,Tienda_9,2022-07-23,11,377.47,Hogar,Zona Norte,0,1,Efectivo,20
Producto_41,Tienda_2,2023-12-17,14,115.93,Ropa,Zona Este,1,0,Tarjeta,300
Producto_50,Tienda_9,2022-05-25,76,161.29,Alimentos,Zona Norte,1,1,Tarjeta,300
Producto_17,Tienda_9,2023-11-02,43,242.0,Electrónica,Zona Norte,0,0,Crédito,100
Producto_31,Tienda_3,2023-01-11,66,323.98,Electrónica,Zona Norte,1,0,Tarjeta,5
Producto_34,Tienda_9,2022-02-14,86,395.69,Ropa,Zona Norte,0,0,Tarjeta,100
Producto_5,Tienda_4,2022-11-01,29,160.27,Electrónica,Zona Este,1,0,Tarjeta,200
Producto_28,Tienda_9,2023-12-04,71,132.18,Ropa,Zona Este,0,0,Crédito,300
Producto_13,Tienda_3,2023-03-03,95,315.66,Alimentos,Zona Norte,1,1,Crédito,50
Producto_30,Tienda_6,2023-06-21,36,463.09,Deportes,Zona Norte,1,0,Crédito,500
Producto_2,Tienda_2,2023-01-19,55,261.85,Hogar,Zona Este,1,0,Efectivo,10
Producto_8,Tienda_2,2023-10-28,77,239.04,Alimentos,Zona Norte,0,0,Tarjeta,5
Producto_45,Tienda_6,2023-08-15,28,293.94,Electrónica,Zona Este,1,1,Tarjeta,50
Producto_14,Tienda_5,2022-11-11,22,52.55,Hogar,Zona Sur,1,1,Tarjeta,20
Producto_30,Tienda_1,2023-05-31,67,456.89,Juguetes,Zona Norte,1,0,Efectivo,200
Producto_7,Tienda_5,2022-08-13,19,40.31,Juguetes,Zona Norte,0,1,Efectivo,500
Producto_7,Tienda_6,2023-04-24,66,303.95,Electrónica,Zona Sur,0,1,Efectivo,500
Producto_50,Tienda_2,2023-06-03,68,377.64,Alimentos,Zona Este,1,1,Crédito,20
Producto_39,Tienda_10,2022-08-07,55,336.59,Deportes,Zona Norte,0,0,Tarjeta,100
Producto_24,Tienda_3,2023-09-26,12,49.64,Alimentos,Zona Oeste,1,0,Tarjeta,300
Producto_36,Tienda_3,2022-05-14,14,329.39,Electrónica,Zona Sur,1,1,Tarjeta,300
Producto_27,Tienda_3,2022-02-28,29,410.82,Electrónica,Zona Oeste,1,0,Tarjeta,5
Producto_19,Tienda_2,2022-01-18,76,159.32,Hogar,Zona Sur,0,1,Crédito,200
Producto_44,Tienda_10,2022-11-04,51,29.08,Alimentos,Zona Oeste,0,0,Crédito,300
Producto_50,Tienda_7,2023-10-20,2,443.78,Juguetes,Zona Este,0,0,Crédito,200
Producto_34,Tienda_4,2023-05-31,53,312.61,Ropa,Zona Norte,0,0,Efectivo,200
Producto_30,Tienda_1,2022-05-25,18,47.21,Alimentos,Zona Norte,1,1,Efectivo,50
Producto_25,Tienda_7,2022-05-07,33,290.89,Juguetes,Zona Norte,1,0,Tarjeta,500
Producto_23,Tienda_5,2023-07-22,60,53.71,Ropa,Zona Este,1,1,Efectivo,50
Producto_23,Tienda_3,2023-10-09,99,41.59,Electrónica,Zona Sur,1,1,Crédito,200
Producto_6,Tienda_5,2023-02-07,26,297.24,Deportes,Zona Norte,0,0,Efectivo,10
Producto_21,Tienda_3,2022-03-24,78,379.86,Electrónica,Zona Norte,1,1,Tarjeta,500
Producto_12,Tienda_8,2022-08-27,39,201.06,Hogar,Zona Oeste,0,1,Crédito,10
Producto_40,Tienda_9,2023-03-05,83,433.58,Juguetes,Zona Sur,1,1,Efectivo,5
Producto_41,Tienda_9,2022-06-26,20,139.71,Alimentos,Zona Norte,0,0,Efectivo,200
Producto_26,Tienda_3,2023-03-21,31,162.23,Ropa,Zona Norte,0,0,Efectivo,200
Producto_19,Tienda_3,2022-05-22,95,318.72,Hogar,Zona Oeste,0,0,Efectivo,5
Producto_35,Tienda_10,2022-07-12,42,222.84,Alimentos,Zona Este,0,0,Tarjeta,500
Producto_20,Tienda_6,2022-01-22,56,290.47,Hogar,Zona Sur,1,0,Tarjeta,300
Producto_31,Tienda_2,2022-09-30,22,172.78,Electrónica,Zona Norte,1,1,Tarjeta,100
Producto_8,Tienda_7,2023-04-14,42,432.85,Alimentos,Zona Sur,1,1,Crédito,30
Producto_17,Tienda_10,2023-03-24,81,267.48,Electrónica,Zona Norte,0,0,Tarjeta,200
Producto_28,Tienda_3,2023-03-07,2,213.6,Ropa,Zona Oeste,1,1,Efectivo,50
Producto_30,Tienda_6,2022-08-29,62,170.14,Deportes,Zona Norte,1,0,Efectivo,300
Producto_37,Tienda_8,2023-01-17,3,353.5,Ropa,Zona Norte,1,1,Efectivo,20
Producto_42,Tienda_1,2022-01-29,18,59.59,Electrónica,Zona Oeste,0,1,Efectivo,300
Producto_39,Tienda_4,2022-03-06,65,332.98,Hogar,Zona Norte,1,1,Tarjeta,20
Producto_40,Tienda_3,2023-06-26,21,409.98,Ropa,Zona Norte,1,0,Crédito,500
Producto_25,Tienda_9,2023-02-08,79,200.44,Deportes,Zona Sur,1,1,Efectivo,50
Producto_41,Tienda_9,2023-02-10,36,47.83,Deportes,Zona Este,0,0,Efectivo,5
Producto_43,Tienda_3,2023-10-14,53,274.12,Electrónica,Zona Oeste,1,1,Efectivo,300
Producto_34,Tienda_8,2023-11-08,61,348.69,Juguetes,Zona Norte,0,0,Efectivo,10
Producto_43,Tienda_6,2022-07-08,23,51.16,Deportes,Zona Norte,0,1,Crédito,200
Producto_34,Tienda_9,2023-02-16,1,440.94,Electrónica,Zona Oeste,0,1,Efectivo,500
Producto_5,Tienda_8,2022-06-08,50,428.83,Ropa,Zona Oeste,1,0,Tarjeta,300
Producto_20,Tienda_2,2023-12-15,100,355.98,Hogar,Zona Este,1,0,Tarjeta,30
Producto_46,Tienda_5,2022-09-17,56,159.14,Alimentos,Zona Sur,0,0,Crédito,200
Producto_50,Tienda_1,2023-11-07,32,147.13,Juguetes,Zona Oeste,0,1,Efectivo,500
Producto_49,Tienda_8,2022-04-21,44,407.38,Alimentos,Zona Sur,0,1,Efectivo,10
Producto_37,Tienda_6,2023-11-02,67,132.23,Deportes,Zona Este,1,0,Efectivo,50
Producto_46,Tienda_8,2022-07-25,75,303.61,Deportes,Zona Este,0,1,Tarjeta,5
Producto_7,Tienda_6,2022-10-02,77,479.95,Ropa,Zona Oeste,0,1,Crédito,100
Producto_26,Tienda_4,2023-09-21,65,246.42,Electrónica,Zona Norte,1,1,Crédito,300
Producto_32,Tienda_5,2022-03-08,1,239.22,Hogar,Zona Sur,0,1,Tarjeta,20
Producto_32,Tienda_6,2022-09-11,30,27.44,Juguetes,Zona Norte,1,0,Crédito,5
Producto_4,Tienda_5,2022-11-25,36,303.68,Alimentos,Zona Norte,0,1,Efectivo,500
Producto_42,Tienda_1,2023-11-29,11,494.72,Juguetes,Zona Oeste,0,0,Tarjeta,200
Producto_25,Tienda_4,2023-07-31,3,36.58,Deportes,Zona Sur,0,1,Efectivo,10
Producto_12,Tienda_10,2022-09-10,48,311.92,Electrónica,Zona Este,0,1,Tarjeta,500
Producto_22,Tienda_10,2022-04-16,57,82.22,Ropa,Zona Sur,0,1,Efectivo,5
Producto_6,Tienda_7,2022-01-23,94,195.2,Ropa,Zona Sur,1,0,Tarjeta,30
Producto_1,Tienda_1,2022-06-18,28,327.51,Hogar,Zona Sur,0,0,Tarjeta,100
Producto_38,Tienda_5,2023-06-10,43,43.29,Electrónica,Zona Oeste,1,1,Tarjeta,300
Producto_6,Tienda_1,2022-02-06,81,447.71,Electrónica,Zona Oeste,1,1,Crédito,200
Producto_9,Tienda_4,2022-08-04,22,369.48,Deportes,Zona Oeste,1,0,Tarjeta,50
Producto_33,Tienda_4,2023-01-08,55,326.56,Deportes,Zona Norte,1,1,Efectivo,10
Producto_41,Tienda_2,2022-06-02,37,216.12,Hogar,Zona Este,0,1,Tarjeta,100
Producto_6,Tienda_7,2023-09-19,29,453.36,Alimentos,Zona Este,0,1,Tarjeta,200
Producto_9,Tienda_8,2023-04-01,32,86.31,Alimentos,Zona Norte,1,1,Efectivo,300
Producto_48,Tienda_2,2023-02-02,47,370.92,Hogar,Zona Oeste,0,0,Tarjeta,10
Producto_14,Tienda_9,2023-09-18,70,421.36,Hogar,Zona Sur,1,0,Tarjeta,200
Producto_4,Tienda_7,2022-04-21,50,170.83,Ropa,Zona Norte,1,1,Crédito,5
Producto_38,Tienda_4,2022-08-12,10,414.66,Deportes,Zona Este,1,1,Efectivo,300
Producto_15,Tienda_6,2022-02-01,15,17.6,Electrónica,Zona Oeste,0,0,Crédito,5
Producto_31,Tienda_7,2023-04-17,37,224.12,Juguetes,Zona Oeste,1,0,Efectivo,30
Producto_46,Tienda_3,2022-07-04,87,28.1,Ropa,Zona Norte,1,0,Crédito,5
Producto_39,Tienda_2,2023-05-02,18,471.86,Electrónica,Zona Norte,1,1,Crédito,50
Producto_37,Tienda_3,2023-11-11,11,364.46,Hogar,Zona Sur,0,0,Tarjeta,200
Producto_28,Tienda_10,2023-07-20,41,484.53,Alimentos,Zona Sur,1,1,Tarjeta,10
Producto_4,Tienda_3,2023-12-09,82,179.96,Ropa,Zona Sur,1,1,Efectivo,500
Producto_36,Tienda_7,2023-12-21,85,382.77,Juguetes,Zona Norte,1,0,Tarjeta,5
Producto_38,Tienda_8,2022-11-18,66,386.24,Electrónica,Zona Este,0,1,Efectivo,200
Producto_12,Tienda_6,2022-03-25,81,118.08,Alimentos,Zona Oeste,1,1,Efectivo,30
Producto_5,Tienda_9,2022-01-14,78,476.65,Deportes,Zona Este,1,1,Efectivo,500
Producto_35,Tienda_9,2022-12-02,28,412.07,Hogar,Zona Oeste,1,1,Crédito,100
Producto_37,Tienda_9,2022-06-23,99,6.16,Electrónica,Zona Norte,1,1,Tarjeta,10
Producto_27,Tienda_3,2023-01-05,13,469.0,Hogar,Zona Oeste,1,1,Crédito,300
Producto_41,Tienda_3,2022-09-07,84,185.32,Ropa,Zona Este,0,0,Crédito,100
Producto_3,Tienda_7,2022-08-03,91,115.59,Hogar,Zona Este,0,1,Crédito,20
Producto_35,Tienda_1,2023-04-25,35,453.15,Ropa,Zona Norte,0,0,Tarjeta,100
Producto_30,Tienda_1,2022-08-22,73,256.02,Juguetes,Zona Norte,1,1,Crédito,5
Producto_28,Tienda_5,2022-04-19,95,442.25,Deportes,Zona Oeste,1,0,Crédito,200
Producto_1,Tienda_2,2022-01-21,97,411.79,Juguetes,Zona Sur,1,1,Efectivo,20
Producto_19,Tienda_5,2022-07-10,29,146.43,Ropa,Zona Sur,1,0,Tarjeta,20
Producto_28,Tienda_1,2022-10-29,35,439.66,Juguetes,Zona Sur,0,0,Tarjeta,20
Producto_31,Tienda_10,2022-08-09,15,417.32,Deportes,Zona Sur,0,1,Crédito,30
Producto_9,Tienda_4,2023-02-24,92,226.38,Hogar,Zona Sur,1,1,Efectivo,300
Producto_49,Tienda_6,2023-08-30,92,42.32,Alimentos,Zona Norte,0,0,Crédito,500
Producto_27,Tienda_7,2022-09-21,95,162.42,Deportes,Zona Sur,1,1,Efectivo,30
Producto_40,Tienda_2,2022-01-04,29,24.82,Ropa,Zona Norte,1,1,Efectivo,200
Producto_7,Tienda_4,2022-04-01,94,147.86,Juguetes,Zona Oeste,1,1,Efectivo,20
Producto_10,Tienda_2,2023-02-04,51,143.35,Juguetes,Zona Oeste,0,1,Tarjeta,30
Producto_37,Tienda_7,2022-03-27,27,320.38,Deportes,Zona Sur,1,0,Tarjeta,5
Producto_50,Tienda_2,2023-10-05,73,272.33,Electrónica,Zona Oeste,1,0,Efectivo,200
Producto_25,Tienda_5,2023-09-06,64,414.01,Deportes,Zona Oeste,1,0,Crédito,500
Producto_48,Tienda_3,2023-01-28,15,258.15,Electrónica,Zona Norte,0,0,Tarjeta,20
Producto_1,Tienda_2,2022-07-30,8,193.65,Ropa,Zona Norte,1,1,Crédito,200
Producto_39,Tienda_4,2022-07-18,63,261.75,Ropa,Zona Este,1,0,Efectivo,10
Producto_23,Tienda_8,2023-09-09,53,334.24,Electrónica,Zona Oeste,1,0,Crédito,5
Producto_29,Tienda_3,2023-07-24,92,207.7,Juguetes,Zona Sur,0,1,Crédito,100
Producto_47,Tienda_1,2022-05-20,15,139.19,Deportes,Zona Este,1,1,Tarjeta,30
Producto_10,Tienda_9,2023-11-28,97,366.42,Electrónica,Zona Este,0,0,Crédito,100
Producto_16,Tienda_10,2023-01-19,68,174.35,Deportes,Zona Norte,1,0,Crédito,5
Producto_9,Tienda_2,2022-07-11,65,128.71,Deportes,Zona Norte,1,1,Efectivo,30
Producto_10,Tienda_3,2022-05-22,77,217.57,Hogar,Zona Sur,0,1,Efectivo,20
Producto_22,Tienda_1,2023-03-24,65,177.41,Hogar,Zona Este,1,0,Crédito,500
Producto_50,Tienda_1,2022-01-08,95,54.01,Ropa,Zona Norte,1,1,Tarjeta,5
Producto_14,Tienda_8,2022-08-25,72,466.77,Ropa,Zona Norte,0,1,Tarjeta,30
Producto_22,Tienda_10,2022-04-03,30,172.0,Deportes,Zona Sur,1,1,Tarjeta,100
Producto_48,Tienda_2,2022-03-30,87,456.95,Ropa,Zona Este,0,1,Efectivo,100
Producto_13,Tienda_3,2022-10-28,97,237.19,Electrónica,Zona Oeste,1,1,Efectivo,20
Producto_43,Tienda_4,2023-05-07,33,461.44,Alimentos,Zona Este,1,1,Tarjeta,20
Producto_7,Tienda_10,2022-09-27,51,457.08,Hogar,Zona Oeste,0,0,Tarjeta,20
Producto_44,Tienda_10,2023-11-04,24,163.3,Electrónica,Zona Norte,0,1,Efectivo,300
Producto_47,Tienda_9,2022-03-08,60,152.71,Juguetes,Zona Norte,0,0,Crédito,10
Producto_13,Tienda_7,2023-05-27,57,400.51,Juguetes,Zona Sur,0,0,Crédito,20
Producto_14,Tienda_6,2023-01-20,61,436.68,Electrónica,Zona Este,1,1,Tarjeta,50
Producto_11,Tienda_6,2023-08-26,61,238.33,Deportes,Zona Norte,1,1,Crédito,20
Producto_45,Tienda_5,2022-09-24,6,374.69,Hogar,Zona Norte,1,1,Tarjeta,300
Producto_36,Tienda_6,2023-05-09,38,182.33,Electrónica,Zona Sur,1,0,Crédito,50
Producto_45,Tienda_2,2023-12-26,24,280.21,Deportes,Zona Sur,0,0,Efectivo,50
Producto_25,Tienda_5,2022-01-10,21,211.28,Alimentos,Zona Este,1,1,Efectivo,300
Producto_3,Tienda_5,2023-04-18,43,56.15,Hogar,Zona Sur,0,0,Tarjeta,300
Producto_18,Tienda_5,2022-01-12,12,138.34,Alimentos,Zona Oeste,0,0,Tarjeta,500
Producto_3,Tienda_10,2022-11-25,84,371.31,Electrónica,Zona Este,1,1,Efectivo,30
Producto_49,Tienda_1,2022-06-19,62,204.6,Juguetes,Zona Sur,0,1,Tarjeta,500
Producto_37,Tienda_10,2022-03-23,93,159.7,Hogar,Zona Este,0,1,Crédito,300
Producto_1,Tienda_7,2023-08-27,65,186.84,Alimentos,Zona Norte,0,1,Efectivo,300
Producto_30,Tienda_5,2022-10-21,83,318.63,Deportes,Zona Oeste,0,1,Crédito,20
Producto_46,Tienda_7,2022-03-10,98,53.2,Alimentos,Zona Norte,0,0,Tarjeta,30
Producto_45,Tienda_3,2023-08-24,47,465.4,Hogar,Zona Oeste,0,0,Crédito,50
Producto_30,Tienda_7,2023-10-18,44,190.3,Hogar,Zona Este,0,1,Crédito,500
Producto_22,Tienda_10,2022-12-24,1,104.28,Hogar,Zona Oeste,0,1,Efectivo,10
Producto_21,Tienda_3,2023-04-26,22,420.53,Deportes,Zona Oeste,1,0,Crédito,300
Producto_33,Tienda_8,2023-01-09,5,300.68,Electrónica,Zona Oeste,0,0,Crédito,50
